Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,License Plate,Vehicle Make/Model,Vehicle Color,Current Activity,Most Recent Action,How Many Days Has the Vehicle Been Reported as Parked?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,year
09/21/2017,Completed,11/15/2017,17-06312739,Abandoned Vehicle Complaint,L201128,Suzuki,Blue,NA,NA,20,4551 S HARDING AVE,60632,1150784.38847844,1874170.60966679,14,8,57,NA,41.81004457245,-87.72229336533,"(-87.72229336533121, 41.810044572451034)",2017
10/11/2017,Completed - Dup,10/12/2017,17-06832176,Abandoned Vehicle Complaint,S886429,Ford,Red,FVI - Outcome,Create Work Order,30,7747 W BALMORAL AVE,60656,1123686.40627231,1934925.9153806,41,16,10,NA,41.97769529273,-87.82123386747,"(-87.82123386746598, 41.97769529272949)",2017
09/22/2017,Completed,09/29/2017,17-06347036,Abandoned Vehicle Complaint,AP40653,Dodge,Silver,FVI - Outcome,Vehicle was moved from original address requested,30,11323 S EGGLESTON AVE,60628,1175316.63036577,1829821.45869416,34,22,49,NA,41.68811661978,-87.6336446197,"(-87.63364461969798, 41.68811661977642)",2017
10/20/2017,Completed,11/06/2017,17-07067986,Abandoned Vehicle Complaint,1667004,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,60,5700 S SAWYER AVE,60629,1155688.17407688,1866643.34332368,23,8,63,NA,41.78976919162,-87.70482092221,"(-87.70482092221245, 41.78976919161613)",2017
12/13/2017,Completed,12/21/2017,17-08363898,Abandoned Vehicle Complaint,Q457244,Cadillac,Gray,FVI - Outcome,Return to Owner - Vehicle,60,33 E 100TH ST,60628,1178333.39542785,1838680.33080531,9,5,49,NA,41.71253745275,-87.62228434563,"(-87.62228434563058, 41.71253745274716)",2017
10/06/2017,Completed,10/19/2017,17-06711099,Abandoned Vehicle Complaint,Z115752,Ford,Red,FVI - Outcome,Vehicle was moved from original address requested,13,6810 N OZARK AVE,60631,1123531.95337919,1944629.57729184,41,16,9,NA,42.00470733255,-87.82079546861,"(-87.82079546861304, 42.00470733255005)",2017
11/21/2017,Completed,12/11/2017,17-07865112,Abandoned Vehicle Complaint,NO PLATE,Mercedes,White,FVI - Outcome,Vehicle was moved from original address requested,10,3920 N OTTAWA AVE,60634,1124305.30968425,1925191.62701623,38,16,17,NA,41.95139649659,-87.81847514856,"(-87.8184751485581, 41.95139649658911)",2017
10/11/2017,Completed - Dup,10/12/2017,17-06821009,Abandoned Vehicle Complaint,INDIANA,Ford,Red,NA,NA,90,3620 W 84TH PL,60652,1153705.54368588,1848308.4902255,18,8,70,NA,41.73968856295,-87.71282915054,"(-87.71282915054356, 41.73968856294995)",2017
10/27/2017,Completed,11/21/2017,17-07238238,Abandoned Vehicle Complaint,6417034,Nissan,White,FVI - Outcome,Vehicle was moved from original address requested,365,626 N SPRINGFIELD AVE,60624,1150277.2750856,1903898.31698007,37,11,23,NA,41.89257745673,-87.7237041763,"(-87.72370417629766, 41.892577456731416)",2017
11/12/2017,Completed,12/01/2017,17-07652338,Abandoned Vehicle Complaint,EL1515,Honda,Yellow,Place 7 Day Sticker,Follow on Activity was created,42,640 W WALNUT ST,60661,1171882.21310471,1901894.76013082,42,12,28,NA,41.88636473192,-87.64432461086,"(-87.64432461086386, 41.88636473191766)",2017
08/08/2017,Completed,08/28/2017,17-05284760,Abandoned Vehicle Complaint,G333603,Chevrolet,White,FVI - Outcome,Vehicle was moved from original address requested,30,7714 S TROY ST,60652,1156715.76000618,1853288.19721696,18,8,70,NA,41.75298741194,-87.7014135178,"(-87.70141351779971, 41.752987411935855)",2017
09/07/2017,Completed,09/22/2017,17-05940355,Abandoned Vehicle Complaint,AH44019,Ford,Gray,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,5403 S RIDGEWAY AVE,60632,1152291.12007305,1868521.91492069,23,8,62,NA,41.79499445766,-87.71693366685,"(-87.71693366685277, 41.79499445765689)",2017
11/03/2017,Completed,11/27/2017,17-07400420,Abandoned Vehicle Complaint,Q923536,Ford,Red,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,5504 S BISHOP ST,60636,1167606.12011099,1868114.63600289,16,7,67,NA,41.79351762494,-87.66107797246,"(-87.66107797245691, 41.793517624943966)",2017
10/16/2017,Completed,10/27/2017,17-06949736,Abandoned Vehicle Complaint,Q62 2307,Acura,Blue,FVI - Outcome,Vehicle was moved from original address requested,10,7050 W IRVING PARK RD,60634,1128583.90980759,1925819.07361326,38,16,17,NA,41.95286185187,-87.80320481276,"(-87.80320481275938, 41.95286185186559)",2017
10/10/2017,Completed - Dup,10/11/2017,17-06791040,Abandoned Vehicle Complaint,CAR669,Ford,Silver,NA,NA,30,1666 W 105TH PL,60643,1167122.49258888,1834722.37862689,19,22,72,NA,41.70212856614,-87.66439261431,"(-87.66439261430938, 41.70212856614231)",2017
08/23/2017,Completed,11/01/2017,17-05646704,Abandoned Vehicle Complaint,FBL965,Dodge,Tan,NA,NA,14,507 W 78TH ST,60620,1174237.64420931,1853194.96008982,17,6,69,NA,41.75245649654,-87.63710584716,"(-87.63710584715783, 41.75245649654176)",2017
11/24/2017,Completed,12/08/2017,17-07916521,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,350 E LOWER WACKER DR,60601,1178736.99671798,1902542.02402091,42,1,32,NA,41.88793203776,-87.61835814552,"(-87.61835814552461, 41.887932037760415)",2017
11/22/2017,Completed,12/12/2017,17-07895347,Abandoned Vehicle Complaint,000000,(Unlisted Make),Black,FVI - Outcome,Vehicle was moved from original address requested,14,1424 S KENNETH AVE,60623,1146948.88009848,1892839.76608566,24,10,29,NA,41.86158946884,-87.73618975269,"(-87.73618975269497, 41.861589468844784)",2017
11/30/2017,Completed,12/22/2017,17-08071198,Abandoned Vehicle Complaint,ZU48081,Chevrolet,Burgundy,FVI - Outcome,Vehicle was moved from original address requested,14,1738 N MONTICELLO AVE,60647,1151776.43366993,1911309.65312499,26,25,23,NA,41.91294148306,-87.71800681398,"(-87.71800681398142, 41.91294148306266)",2017
08/03/2017,Completed,08/28/2017,17-05153788,Abandoned Vehicle Complaint,DENNIS6,General Motors Corp.,Green,FVI - Outcome,Vehicle was moved from original address requested,14,5047 N ST LOUIS AVE,60625,1152136.12729921,1933396.1974738,39,17,13,NA,41.9734150045,-87.71580058515,"(-87.71580058515225, 41.973415004499465)",2017
11/18/2017,Completed,12/07/2017,17-07797881,Abandoned Vehicle Complaint,AL 47550,Mercury,Beige,FVI - Outcome,Vehicle was moved from original address requested,45,1845 N KEDVALE AVE,60639,1148427.33098118,1911953.41969286,35,25,20,NA,41.91483126111,-87.73000095095,"(-87.73000095094703, 41.91483126110578)",2017
12/06/2017,Completed - Dup,12/18/2017,17-08202491,Abandoned Vehicle Complaint,Q920160,Honda,Black,Place 7 Day Sticker,Follow on Activity was created,90,3401 W FOSTER AVE,60625,1152766.44568848,1934340.6722749,39,17,13,NA,41.97557881656,-87.71361314513,"(-87.71361314512697, 41.97557881655979)",2017
11/09/2017,Completed,12/06/2017,17-07574624,Abandoned Vehicle Complaint,NA,NA,NA,NA,NA,NA,8447 S ESCANABA AVE,60617,1196953.30003234,1849518.39009641,10,4,46,NA,41.74141886117,-87.5537888438,"(-87.55378884379807, 41.74141886117256)",2017
11/27/2017,Completed,12/22/2017,17-07990409,Abandoned Vehicle Complaint,Y801253,Chrysler,Purple,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,6031 S MONITOR AVE,60638,1138430.92052887,1863973.35390107,13,8,64,NA,41.78249641774,-87.76785912177,"(-87.76785912176877, 41.78249641773937)",2017
09/25/2017,Completed - Dup,09/25/2017,17-06406683,Abandoned Vehicle Complaint,476 5168,Ford,Silver,NA,NA,90,3636 N ALBANY AVE,60618,1155074.41520096,1924014.78027736,33,17,16,NA,41.9477523527,-87.7055519299,"(-87.70555192990399, 41.94775235269917)",2017
08/12/2017,Completed - Dup,08/16/2017,17-05384300,Abandoned Vehicle Complaint,Q704990,Volkswagen,Silver,NA,NA,180,5632 N MELVINA AVE,60646,1133910.54899505,1937088.94870838,45,16,10,NA,41.98383446122,-87.78301429321,"(-87.78301429320565, 41.9838344612165)",2017
07/27/2017,Completed,08/25/2017,17-04963532,Abandoned Vehicle Complaint,N834033,Mazda,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,5202 N OAKLEY AVE,60625,1160070.46968372,1934502.62320008,40,20,4,NA,41.97603782406,-87.68688269635,"(-87.68688269635068, 41.97603782406007)",2017
07/25/2017,Completed,09/07/2017,17-04920099,Abandoned Vehicle Complaint,969YZW,Audi,Beige,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,21,6414 S NORMAL BLVD,60621,1174053.19513422,1862381.70149688,20,7,68,NA,41.77754222613,-87.63761567022,"(-87.63761567022354, 41.77754222613155)",2017
12/29/2017,Completed,01/18/2018,17-08662524,Abandoned Vehicle Complaint,AG 61097,Chrysler,Gray,FVI - Outcome,Vehicle was moved from original address requested,10,5925 S WABASH AVE,60637,1177729.12550598,1865745.25599694,20,2,40,NA,41.78661797224,-87.62373300126,"(-87.62373300126342, 41.78661797224232)",2017
10/11/2017,Completed,11/13/2017,17-06818435,Abandoned Vehicle Complaint,95215FF,Chevrolet,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,60,4025 W LE MOYNE ST,60651,1149189.07008278,1909670.73419552,26,25,23,NA,41.90794864718,-87.72754612234,"(-87.72754612234411, 41.9079486471843)",2017
08/16/2017,Completed,09/25/2017,17-05482278,Abandoned Vehicle Complaint,NA,Nissan,Silver,NA,NA,20,6729 W WELLINGTON AVE,60634,1130899.79771765,1919198.40863102,36,25,18,NA,41.93443432449,-87.79429761301,"(-87.79429761301398, 41.93443432448585)",2017
09/29/2017,Completed,10/27/2017,17-06524751,Abandoned Vehicle Complaint,AG28427,Lincoln,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,3435 W SCHUBERT AVE,60647,1153017.63276761,1917744.72879153,35,14,22,NA,41.93003227123,-87.7136622924,"(-87.71366229239688, 41.930032271228015)",2017
10/17/2017,Completed,11/03/2017,17-06979431,Abandoned Vehicle Complaint,DPP111,Dodge,Blue,FVI - Outcome,Return to Owner - Vehicle,17,829 S CLAREMONT AVE,60612,1160849.12118589,1896254.1368052,28,12,28,NA,41.87049445078,-87.68477164234,"(-87.68477164234376, 41.87049445078084)",2017
11/13/2017,Completed,11/29/2017,17-07663453,Abandoned Vehicle Complaint,K413357,Ford,Green,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,15,1633 W 54TH ST,60609,1166255.2039838,1868900.72922244,16,9,61,NA,41.79572859274,-87.66590765003,"(-87.66590765003274, 41.79572859274091)",2017
10/26/2017,Completed,11/08/2017,17-07219048,Abandoned Vehicle Complaint,N487737,Ford,Green,FVI - Outcome,Vehicle was moved from original address requested,-9,5334 N NEWLAND AVE,60656,1129346.22001521,1935026.10997002,41,16,10,NA,41.97817747683,-87.79985393855,"(-87.79985393854696, 41.978177476825934)",2017
09/17/2017,Completed - Dup,09/18/2017,17-06210618,Abandoned Vehicle Complaint,QHK813,Volkswagen,Blue,FVI - Outcome,Create Work Order,37,6221 W 63RD PL,60638,1136032.97101546,1861769.63837088,13,8,64,NA,41.77674575756,-87.77722302924,"(-87.777223029238, 41.776745757564534)",2017
11/21/2017,Completed,12/13/2017,17-07872140,Abandoned Vehicle Complaint,NO PLATE / TEMP . PERMIT FOR DEALER AUTO SALE 24P7685,Ford,Gray,FVI - Outcome,Vehicle was moved from original address requested,15,4958 S LEAMINGTON AVE,60638,1142864.41617689,1871263.37157502,22,8,56,NA,41.80211951627,-87.7517121024,"(-87.75171210239836, 41.80211951626779)",2017
11/16/2017,Completed - Dup,11/20/2017,17-07749224,Abandoned Vehicle Complaint,Q636956,Toyota,White,NA,NA,20,5826 W GUNNISON ST,60630,1136457.75860121,1931647.33827769,45,16,11,NA,41.96871370385,-87.77388433675,"(-87.77388433675075, 41.96871370384604)",2017
10/08/2017,Completed,10/20/2017,17-06743654,Abandoned Vehicle Complaint,KDN1537,Subaru,Silver,FVI - Outcome,Vehicle was moved from original address requested,30,2822 N LAWNDALE AVE,60618,1151232.54949515,1918619.02000951,30,25,21,NA,41.93257465851,-87.71979861394,"(-87.71979861393511, 41.93257465851409)",2017
09/14/2017,Completed,10/13/2017,17-06138758,Abandoned Vehicle Complaint,S120468,Chevrolet,Silver,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,16,5655 N ROCKWELL ST,60659,1157981.57900681,1937464.63009106,40,20,2,NA,41.98476371952,-87.6942053523,"(-87.69420535230134, 41.98476371952459)",2017
12/23/2017,Completed,01/17/2018,17-08571293,Abandoned Vehicle Complaint,368EXQ,Jeep/Cherokee,Blue,Place 7 Day Sticker,Follow on Activity was created,14,2400 W ERIE ST,60612,1160290.43401286,1904269.63470196,26,12,24,NA,41.89312817686,-87.68688672575,"(-87.68688672575202, 41.893128176862085)",2017
09/20/2017,Completed,10/12/2017,17-06304679,Abandoned Vehicle Complaint,96616,Dodge,White,FVI - Outcome,Vehicle was moved from original address requested,7,1829 N LUNA AVE,60639,1139105.38357067,1911729.61187866,37,25,25,NA,41.91395341142,-87.7642407503,"(-87.76424075029583, 41.91395341142329)",2017
09/01/2017,Completed,09/12/2017,17-05831841,Abandoned Vehicle Complaint,JRY825,Buick,Blue,FVI - Outcome,Return to Owner - Vehicle,20,8621 S INDIANA AVE,60619,1179098.11698967,1847878.77227204,6,6,44,NA,41.73760043204,-87.61925866963,"(-87.61925866962595, 41.737600432039855)",2017
10/16/2017,Completed,10/31/2017,17-06961374,Abandoned Vehicle Complaint,APY403,"U-Haul Co, Division Parkhurst Manufacturing Co.",Orange,FVI - Outcome,Vehicle was moved from original address requested,60,9008 S PAULINA ST,60620,1166589.49566864,1844906.0286964,21,22,73,NA,41.72993817396,-87.66546939614,"(-87.66546939614078, 41.72993817395562)",2017
10/05/2017,Completed - Dup,10/06/2017,17-06668761,Abandoned Vehicle Complaint,NONE SHOWN,Honda,White,FVI - Outcome,Create Work Order,30,418 N ARTESIAN AVE,60612,1160000.54538766,1902712.11312397,27,12,24,NA,41.88910098219,-87.68802936277,"(-87.6880293627659, 41.88910098219377)",2017
12/18/2017,Completed,01/19/2018,17-08453153,Abandoned Vehicle Complaint,X759816,Ford,Black,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,4405 W ARGYLE ST,60630,1146080.71682197,1932867.94407959,39,17,14,NA,41.97166856816,-87.73824036957,"(-87.73824036956643, 41.97166856815647)",2017
08/08/2017,Completed,09/18/2017,17-05285288,Abandoned Vehicle Complaint,N/A - NO PLATES.,Ford,Red,Place 7 Day Sticker,Follow on Activity was created,7,3019 W 44TH ST,60632,1156879.20367509,1875316.99308827,15,9,58,NA,41.81352913452,-87.70015748937,"(-87.70015748937396, 41.813529134522064)",2017
10/10/2017,Completed,10/26/2017,17-06796461,Abandoned Vehicle Complaint,B1431L,Ford,Red,FVI - Outcome,Vehicle was moved from original address requested,30,4123 W HOLLYWOOD AVE,60646,1147773.87927481,1937430.72370295,39,17,13,NA,41.98415625263,-87.73189792543,"(-87.73189792543491, 41.984156252625105)",2017
10/05/2017,Completed,10/27/2017,17-06680295,Abandoned Vehicle Complaint,014 3069,Pontiac,Black,FVI - Outcome,Vehicle was moved from original address requested,30,8431 S VERNON AVE,60619,1180825.30152454,1849194.04779055,6,6,44,NA,41.7410706563,-87.61288539418,"(-87.61288539418116, 41.74107065629599)",2017
11/25/2017,Completed,12/22/2017,17-07939275,Abandoned Vehicle Complaint,ZX20842,Cadillac,Blue,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,30,4818 S FORRESTVILLE AVE,60615,1180739.35992729,1873192.04681985,3,2,38,NA,41.80702293803,-87.61276257118,"(-87.61276257118332, 41.8070229380326)",2017
10/10/2017,Completed,11/02/2017,17-06806395,Abandoned Vehicle Complaint,AG50491,Toyota,Turquoise,FVI - Outcome,Vehicle was moved from original address requested,10,4019 S MONTGOMERY AVE,60632,1158760.19000411,1877813.35997908,12,9,58,NA,41.82032304866,-87.69279771484,"(-87.69279771483716, 41.82032304866153)",2017
08/01/2017,Completed,10/02/2017,17-05100308,Abandoned Vehicle Complaint,483FG5,Ford,Brown,NA,NA,60,2326 N SACRAMENTO AVE,60647,1155980.07947499,1915496.79790158,32,14,22,NA,41.92413502426,-87.7024500712,"(-87.70245007120222, 41.92413502426274)",2017
12/04/2017,Completed,12/22/2017,17-08152883,Abandoned Vehicle Complaint,Q678905,Mercury,Green,FVI - Outcome,Vehicle was moved from original address requested,7,3945 W 86TH ST,60652,1151530.41020829,1847241.78981258,18,8,70,NA,41.73658738109,-87.72077179937,"(-87.7207717993691, 41.73658738108698)",2017
07/31/2017,Completed,08/24/2017,17-05084791,Abandoned Vehicle Complaint,NO PLATE,Jeep/Cherokee,Beige,FVI - Outcome,Vehicle was moved from original address requested,90,6917 S DR MARTIN LUTHER KING JR DR,60637,1180112.67760927,1859242.13059068,6,3,69,NA,41.7688007189,-87.61519366194,"(-87.6151936619413, 41.768800718904515)",2017
11/04/2017,Completed,12/01/2017,17-07439481,Abandoned Vehicle Complaint,HBR5387,Nissan,White,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,21,2941 W WALNUT ST,60612,1156737.54140879,1901491.89821137,27,12,27,NA,41.88535396134,-87.7005172095,"(-87.70051720950205, 41.88535396133683)",2017
10/12/2017,Completed,12/18/2017,17-06860050,Abandoned Vehicle Complaint,E991063,Chevrolet,Blue,NA,NA,20,4256 N CAMPBELL AVE,60618,1158757.27432591,1928267.51652581,47,19,5,NA,41.95936514525,-87.69189689837,"(-87.69189689837256, 41.95936514525327)",2017
09/29/2017,Completed,11/06/2017,17-06513069,Abandoned Vehicle Complaint,P1253J,Chevrolet,Red,NA,NA,10,3223 W MADISON ST,60624,1154900.75131494,1899836.96172919,28,11,27,NA,41.88085222498,-87.70705300915,"(-87.70705300915156, 41.88085222497843)",2017
10/24/2017,Completed,11/29/2017,17-07146852,Abandoned Vehicle Complaint,NA,Ford,Beige,FVI - Outcome,Create Work Order,20,361 E 61ST ST,60637,1179669.3219153,1864645.29977463,20,3,40,NA,41.78376021144,-87.61650130445,"(-87.61650130444933, 41.783760211443486)",2017
10/02/2017,Completed,10/20/2017,17-06604942,Abandoned Vehicle Complaint,E471676,Ford,White,FVI - Outcome,Vehicle was moved from original address requested,6,6322 N SPRINGFIELD AVE,60659,1149243.3232665,1941670.12057668,39,17,13,NA,41.99619231805,-87.72658592726,"(-87.7265859272632, 41.996192318046766)",2017
12/19/2017,Completed,01/16/2018,17-08467148,Abandoned Vehicle Complaint,0000000,Mercedes,Black,FVI - Outcome,Vehicle was moved from original address requested,8,7120 S WOODLAWN AVE,60619,1185447.36957476,1857952.63002022,5,3,69,NA,41.76528325769,-87.59598024155,"(-87.59598024155453, 41.765283257690314)",2017
10/09/2017,Completed,11/03/2017,17-06766524,Abandoned Vehicle Complaint,9330613,Kia Motors Corp,Gray,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,14,6204 S MOODY AVE,60638,1136474.18588778,1862753.91132616,13,8,64,NA,41.77941888856,-87.77536621579,"(-87.77536621579438, 41.7794188885571)",2017
07/07/2017,Completed,08/15/2017,17-04470815,Abandoned Vehicle Complaint,Y736987,Toyota,Maroon,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,4162 W BYRON ST,60641,1148007.39731959,1925601.12623394,45,17,16,NA,41.95190554086,-87.73160875931,"(-87.73160875931248, 41.95190554085575)",2017
08/16/2017,Completed,09/08/2017,17-05495729,Abandoned Vehicle Complaint,K539598,Toyota,Red,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,20,5031 W GEORGE ST,60641,1142335.07091281,1918813.73691676,31,25,19,NA,41.93316643428,-87.75283909697,"(-87.75283909696667, 41.933166434280174)",2017
10/04/2017,Completed,11/13/2017,17-06647868,Abandoned Vehicle Complaint,NA,Mercury,Green,NA,NA,18,2602 N MULLIGAN AVE,60639,1133640.46990587,1916610.30389177,30,25,19,NA,41.92750160198,-87.78450150726,"(-87.78450150725523, 41.92750160197989)",2017
09/27/2017,Completed - Dup,09/28/2017,17-06461591,Abandoned Vehicle Complaint,?,Chevrolet,Blue,FVI - Outcome,Create Work Order,10,3746 W 85TH ST,60652,1152949.62316588,1847950.44271197,18,8,70,NA,41.73872246362,-87.71588196178,"(-87.71588196177868, 41.738722463623404)",2017
08/30/2017,Completed,09/19/2017,17-05785383,Abandoned Vehicle Complaint,000000,Toyota,Beige,FVI - Outcome,Vehicle was moved from original address requested,14,1522 W ROSEMONT AVE,60660,1165017.48999363,1941984.19160036,48,24,77,NA,41.99651637958,-87.66874262104,"(-87.66874262104207, 41.99651637957586)",2017
12/07/2017,Completed,01/05/2018,17-08222521,Abandoned Vehicle Complaint,2308282,"(Assembled From Parts,Homemade)",Yellow,Place 7 Day Sticker,Inspected and 7 day sticker applied to vehicle,60,3638 W DIVERSEY AVE,60647,1151532.05991293,1918371.28147239,30,25,21,NA,41.93199899431,-87.71879415922,"(-87.71879415921694, 41.93199899431327)",2017
08/29/2017,Completed - Dup,08/30/2017,17-05782952,Abandoned Vehicle Complaint,4493783,(Unlisted Make),Blue,NA,NA,26,6356 N RAVENSWOOD AVE,60660,1163061.9699333,1942162.41437888,40,24,2,NA,41.99720421608,-87.67567110352,"(-87.67567110351654, 41.99720421607551)",2017
12/28/2017,Completed,01/16/2018,17-08635624,Abandoned Vehicle Complaint,V680882,Dodge,Red,FVI - Outcome,Vehicle was moved from original address requested,7,3361 S CALUMET AVE,60616,1179146.28407497,1882758.12562893,4,2,35,NA,41.83315346148,-87.61801735165,"(-87.61801735164768, 41.83315346148305)",2017
08/09/2017,Completed,08/31/2017,17-05304867,Abandoned Vehicle Complaint,9468985,Chevrolet,Silver,FVI - Outcome,Vehicle was moved from original address requested,5,2136 N ST LOUIS AVE,60647,1152913.35489758,1914099.05967767,35,14,22,NA,41.92028257272,-87.71374836539,"(-87.71374836539133, 41.92028257272305)",2017
11/03/2017,Completed,12/18/2017,17-07400043,Abandoned Vehicle Complaint,AG 45846,Volkswagen,Gray,Place 7 Day Sticker,Follow on Activity was created,21,7323 N HONORE ST,60626,1162690.36002241,1948413.84827172,49,24,1,NA,42.01442167702,-87.67657078325,"(-87.67657078324537, 42.01442167701716)",2017
